"","ENSEMBL","annotation","count"
"27746","ENSG00000263414","Promoter (2-3kb)",1
"27747","ENSG00000263429","Intron",1
"27748","ENSG00000263436","Promoter (<=1kb)",1
"27749","ENSG00000263445","Intron",2
"27750","ENSG00000263456","Intron",4
"27751","ENSG00000263456","Promoter (<=1kb)",2
"27752","ENSG00000263476","Distal Intergenic",1
"27753","ENSG00000263476","Intron",1
"27754","ENSG00000263510","Promoter (<=1kb)",1
"27755","ENSG00000263511","Intron",4
"27756","ENSG00000263511","Promoter (1-2kb)",1
"27757","ENSG00000263512","Exon",1
"27758","ENSG00000263512","Intron",8
"27759","ENSG00000263514","Distal Intergenic",2
"27760","ENSG00000263515","Distal Intergenic",1
"27761","ENSG00000263527","Intron",2
"27762","ENSG00000263528","3' UTR",1
"27763","ENSG00000263528","Exon",2
"27764","ENSG00000263528","Intron",1
"27765","ENSG00000263547","Distal Intergenic",5
"27766","ENSG00000263575","Promoter (<=1kb)",1
"27767","ENSG00000263584","Intron",8
"27768","ENSG00000263593","Distal Intergenic",1
"27769","ENSG00000263593","Intron",2
"27770","ENSG00000263597","Intron",1
"27771","ENSG00000263615","Intron",2
"27772","ENSG00000263629","Exon",1
"27773","ENSG00000263631","Distal Intergenic",1
"27774","ENSG00000263634","Intron",1
"27775","ENSG00000263642","Intron",6
"27776","ENSG00000263642","Promoter (<=1kb)",1
"27777","ENSG00000263675","3' UTR",1
"27778","ENSG00000263705","Distal Intergenic",1
"27779","ENSG00000263705","Promoter (<=1kb)",1
"27780","ENSG00000263734","Distal Intergenic",1
"27781","ENSG00000263741","Distal Intergenic",3
"27782","ENSG00000263742","Intron",1
"27783","ENSG00000263744","Intron",4
"27784","ENSG00000263746","Distal Intergenic",1
"27785","ENSG00000263750","Intron",3
"27786","ENSG00000263750","Promoter (2-3kb)",1
"27787","ENSG00000263753","Promoter (<=1kb)",1
"27788","ENSG00000263761","Distal Intergenic",1
"27789","ENSG00000263764","Distal Intergenic",1
"27790","ENSG00000263790","Distal Intergenic",1
"27791","ENSG00000263790","Intron",2
"27792","ENSG00000263793","Exon",2
"27793","ENSG00000263793","Intron",2
"27794","ENSG00000263793","Promoter (1-2kb)",1
"27795","ENSG00000263793","Promoter (2-3kb)",1
"27796","ENSG00000263795","Distal Intergenic",9
"27797","ENSG00000263811","3' UTR",3
"27798","ENSG00000263811","Distal Intergenic",2
"27799","ENSG00000263811","Exon",1
"27800","ENSG00000263811","Intron",2
"27801","ENSG00000263811","Promoter (1-2kb)",1
"27802","ENSG00000263811","Promoter (2-3kb)",2
"27803","ENSG00000263812","Distal Intergenic",6
"27804","ENSG00000263812","Intron",1
"27805","ENSG00000263813","Distal Intergenic",8
"27806","ENSG00000263834","3' UTR",1
"27807","ENSG00000263834","Intron",1
"27808","ENSG00000263843","Promoter (<=1kb)",1
"27809","ENSG00000263849","Distal Intergenic",1
"27810","ENSG00000263849","Intron",3
"27811","ENSG00000263857","Distal Intergenic",3
"27812","ENSG00000263857","Intron",2
"27813","ENSG00000263857","Promoter (2-3kb)",1
"27814","ENSG00000263874","Intron",2
"27815","ENSG00000263874","Promoter (<=1kb)",1
"27816","ENSG00000263874","Promoter (1-2kb)",1
"27817","ENSG00000263878","Exon",1
"27818","ENSG00000263878","Intron",1
"27819","ENSG00000263890","Distal Intergenic",26
"27820","ENSG00000263892","Intron",1
"27821","ENSG00000263894","Distal Intergenic",5
"27822","ENSG00000263897","Intron",4
"27823","ENSG00000263909","3' UTR",1
"27824","ENSG00000263909","Intron",3
"27825","ENSG00000263926","Distal Intergenic",4
"27826","ENSG00000263926","Promoter (1-2kb)",1
"27827","ENSG00000263967","Distal Intergenic",7
"27828","ENSG00000263967","Intron",1
"27829","ENSG00000263973","Intron",10
"27830","ENSG00000263973","Promoter (<=1kb)",1
"27831","ENSG00000263978","Distal Intergenic",3
"27832","ENSG00000263981","Distal Intergenic",1
"27833","ENSG00000264004","Exon",1
"27834","ENSG00000264004","Intron",2
"27835","ENSG00000264005","Downstream (1-2kb)",1
"27836","ENSG00000264014","Intron",12
"27837","ENSG00000264014","Promoter (<=1kb)",1
"27838","ENSG00000264032","Intron",1
"27839","ENSG00000264037","Distal Intergenic",9
"27840","ENSG00000264037","Promoter (<=1kb)",1
"27841","ENSG00000264049","Distal Intergenic",1
"27842","ENSG00000264056","Distal Intergenic",1
"27843","ENSG00000264056","Intron",2
"27844","ENSG00000264060","Promoter (<=1kb)",1
"27845","ENSG00000264069","Intron",5
"27846","ENSG00000264075","Promoter (1-2kb)",1
"27847","ENSG00000264084","Intron",2
"27848","ENSG00000264099","Intron",2
"27849","ENSG00000264101","Distal Intergenic",1
"27850","ENSG00000264102","5' UTR",1
"27851","ENSG00000264110","Distal Intergenic",1
"27852","ENSG00000264115","Distal Intergenic",1
"27853","ENSG00000264119","Distal Intergenic",3
"27854","ENSG00000264160","Distal Intergenic",2
"27855","ENSG00000264160","Intron",5
"27856","ENSG00000264171","Distal Intergenic",3
"27857","ENSG00000264171","Intron",1
"27858","ENSG00000264171","Promoter (1-2kb)",1
"27859","ENSG00000264176","3' UTR",1
"27860","ENSG00000264176","Promoter (1-2kb)",1
"27861","ENSG00000264176","Promoter (2-3kb)",1
"27862","ENSG00000264200","Distal Intergenic",5
"27863","ENSG00000264201","Promoter (2-3kb)",1
"27864","ENSG00000264233","Distal Intergenic",4
"27865","ENSG00000264249","Distal Intergenic",2
"27866","ENSG00000264266","3' UTR",1
"27867","ENSG00000264266","Exon",1
"27868","ENSG00000264278","Distal Intergenic",2
"27869","ENSG00000264279","Distal Intergenic",7
"27870","ENSG00000264279","Intron",3
"27871","ENSG00000264292","Intron",2
"27872","ENSG00000264295","Intron",7
"27873","ENSG00000264295","Promoter (<=1kb)",1
"27874","ENSG00000264309","Intron",2
"27875","ENSG00000264330","Distal Intergenic",1
"27876","ENSG00000264330","Promoter (<=1kb)",1
"27877","ENSG00000264342","Distal Intergenic",3
"27878","ENSG00000264343","Intron",2
"27879","ENSG00000264354","Distal Intergenic",2
"27880","ENSG00000264354","Intron",1
"27881","ENSG00000264358","Distal Intergenic",1
"27882","ENSG00000264358","Intron",3
"27883","ENSG00000264370","Distal Intergenic",2
"27884","ENSG00000264377","Exon",1
"27885","ENSG00000264390","Distal Intergenic",5
"27886","ENSG00000264406","Distal Intergenic",4
"27887","ENSG00000264406","Intron",6
"27888","ENSG00000264419","Intron",5
"27889","ENSG00000264425","Promoter (<=1kb)",2
"27890","ENSG00000264429","Promoter (1-2kb)",1
"27891","ENSG00000264468","Promoter (<=1kb)",1
"27892","ENSG00000264470","Intron",3
"27893","ENSG00000264474","Promoter (1-2kb)",1
"27894","ENSG00000264480","Intron",4
"27895","ENSG00000264482","Intron",5
"27896","ENSG00000264483","3' UTR",1
"27897","ENSG00000264483","Distal Intergenic",6
"27898","ENSG00000264483","Promoter (1-2kb)",1
"27899","ENSG00000264493","Promoter (<=1kb)",1
"27900","ENSG00000264493","Promoter (1-2kb)",1
"27901","ENSG00000264494","Intron",9
"27902","ENSG00000264511","Distal Intergenic",2
"27903","ENSG00000264515","Exon",1
"27904","ENSG00000264515","Intron",7
"27905","ENSG00000264522","Distal Intergenic",1
"27906","ENSG00000264522","Exon",2
"27907","ENSG00000264522","Intron",3
"27908","ENSG00000264525","Distal Intergenic",7
"27909","ENSG00000264525","Promoter (1-2kb)",1
"27910","ENSG00000264525","Promoter (2-3kb)",1
"27911","ENSG00000264539","Distal Intergenic",16
"27912","ENSG00000264539","Intron",2
"27913","ENSG00000264539","Promoter (2-3kb)",1
"27914","ENSG00000264549","Promoter (<=1kb)",1
"27915","ENSG00000264563","Distal Intergenic",5
"27916","ENSG00000264563","Intron",1
"27917","ENSG00000264572","Intron",3
"27918","ENSG00000264575","Promoter (<=1kb)",1
"27919","ENSG00000264616","Intron",4
"27920","ENSG00000264623","Intron",3
"27921","ENSG00000264633","Distal Intergenic",2
"27922","ENSG00000264633","Intron",1
"27923","ENSG00000264638","Intron",1
"27924","ENSG00000264658","Intron",4
"27925","ENSG00000264675","Intron",3
"27926","ENSG00000264675","Promoter (<=1kb)",1
"27927","ENSG00000264698","Distal Intergenic",10
"27928","ENSG00000264720","Intron",2
"27929","ENSG00000264732","Promoter (<=1kb)",2
"27930","ENSG00000264733","Intron",7
"27931","ENSG00000264737","Intron",3
"27932","ENSG00000264741","Intron",1
"27933","ENSG00000264743","Distal Intergenic",1
"27934","ENSG00000264744","Exon",3
"27935","ENSG00000264744","Intron",3
"27936","ENSG00000264747","Distal Intergenic",21
"27937","ENSG00000264760","Distal Intergenic",2
"27938","ENSG00000264760","Promoter (<=1kb)",1
"27939","ENSG00000264763","Intron",18
"27940","ENSG00000264763","Promoter (2-3kb)",1
"27941","ENSG00000264788","Intron",1
"27942","ENSG00000264800","3' UTR",1
"27943","ENSG00000264802","Intron",1
"27944","ENSG00000264803","Distal Intergenic",33
"27945","ENSG00000264803","Intron",1
"27946","ENSG00000264810","Exon",1
"27947","ENSG00000264810","Intron",5
"27948","ENSG00000264823","Promoter (1-2kb)",1
"27949","ENSG00000264857","Distal Intergenic",1
"27950","ENSG00000264859","Distal Intergenic",1
"27951","ENSG00000264897","Intron",2
"27952","ENSG00000264901","Distal Intergenic",1
"27953","ENSG00000264901","Exon",1
"27954","ENSG00000264901","Intron",4
"27955","ENSG00000264922","Intron",2
"27956","ENSG00000264922","Promoter (1-2kb)",1
"27957","ENSG00000264926","Distal Intergenic",1
"27958","ENSG00000264926","Promoter (<=1kb)",1
"27959","ENSG00000264931","Distal Intergenic",2
"27960","ENSG00000264931","Downstream (<1kb)",1
"27961","ENSG00000264941","Intron",4
"27962","ENSG00000264961","Distal Intergenic",1
"27963","ENSG00000264966","Exon",1
"27964","ENSG00000264966","Intron",4
"27965","ENSG00000264974","Intron",1
"27966","ENSG00000264979","Distal Intergenic",3
"27967","ENSG00000264979","Intron",1
"27968","ENSG00000264984","Intron",1
"27969","ENSG00000264986","Intron",4
"27970","ENSG00000264986","Promoter (1-2kb)",1
"27971","ENSG00000264994","Intron",2
"27972","ENSG00000264999","Promoter (<=1kb)",1
"27973","ENSG00000264999","Promoter (1-2kb)",1
"27974","ENSG00000265003","Intron",1
"27975","ENSG00000265014","Intron",1
"27976","ENSG00000265057","Exon",1
"27977","ENSG00000265057","Intron",3
"27978","ENSG00000265060","Exon",2
"27979","ENSG00000265075","3' UTR",1
"27980","ENSG00000265075","Distal Intergenic",1
"27981","ENSG00000265083","Intron",6
"27982","ENSG00000265089","Promoter (<=1kb)",1
"27983","ENSG00000265098","Distal Intergenic",2
"27984","ENSG00000265102","Intron",1
"27985","ENSG00000265107","Distal Intergenic",2
"27986","ENSG00000265107","Downstream (2-3kb)",1
"27987","ENSG00000265107","Promoter (1-2kb)",1
"27988","ENSG00000265110","Promoter (2-3kb)",1
"27989","ENSG00000265134","3' UTR",2
"27990","ENSG00000265134","Distal Intergenic",1
"27991","ENSG00000265134","Downstream (<1kb)",1
"27992","ENSG00000265134","Intron",3
"27993","ENSG00000265135","Intron",1
"27994","ENSG00000265140","Intron",1
"27995","ENSG00000265145","Intron",1
"27996","ENSG00000265160","Promoter (<=1kb)",1
"27997","ENSG00000265164","Intron",1
"27998","ENSG00000265172","Distal Intergenic",3
"27999","ENSG00000265172","Intron",3
"28000","ENSG00000265180","Distal Intergenic",8
"28001","ENSG00000265180","Promoter (2-3kb)",1
"28002","ENSG00000265190","Distal Intergenic",2
"28003","ENSG00000265190","Intron",1
"28004","ENSG00000265190","Promoter (1-2kb)",1
"28005","ENSG00000265195","Distal Intergenic",1
"28006","ENSG00000265195","Intron",2
"28007","ENSG00000265195","Promoter (<=1kb)",1
"28008","ENSG00000265201","Intron",3
"28009","ENSG00000265203","Distal Intergenic",1
"28010","ENSG00000265210","Intron",2
"28011","ENSG00000265210","Promoter (<=1kb)",1
"28012","ENSG00000265215","Intron",1
"28013","ENSG00000265226","Distal Intergenic",3
"28014","ENSG00000265226","Intron",6
"28015","ENSG00000265227","Intron",1
"28016","ENSG00000265247","Distal Intergenic",25
"28017","ENSG00000265251","Exon",1
"28018","ENSG00000265251","Intron",4
"28019","ENSG00000265251","Promoter (<=1kb)",1
"28020","ENSG00000265253","Intron",2
"28021","ENSG00000265258","Distal Intergenic",2
"28022","ENSG00000265258","Promoter (2-3kb)",1
"28023","ENSG00000265281","Intron",5
"28024","ENSG00000265281","Promoter (2-3kb)",1
"28025","ENSG00000265291","Distal Intergenic",1
"28026","ENSG00000265291","Promoter (<=1kb)",1
"28027","ENSG00000265293","3' UTR",1
"28028","ENSG00000265293","Intron",2
"28029","ENSG00000265293","Promoter (<=1kb)",1
"28030","ENSG00000265301","Intron",8
"28031","ENSG00000265321","Intron",12
"28032","ENSG00000265347","Distal Intergenic",3
"28033","ENSG00000265355","Intron",3
"28034","ENSG00000265357","Distal Intergenic",11
"28035","ENSG00000265366","Distal Intergenic",3
"28036","ENSG00000265368","Intron",3
"28037","ENSG00000265369","Intron",1
"28038","ENSG00000265370","3' UTR",1
"28039","ENSG00000265370","Distal Intergenic",9
"28040","ENSG00000265372","Distal Intergenic",4
"28041","ENSG00000265375","Distal Intergenic",3
"28042","ENSG00000265390","Intron",1
"28043","ENSG00000265392","Intron",2
"28044","ENSG00000265392","Promoter (<=1kb)",3
"28045","ENSG00000265392","Promoter (1-2kb)",1
"28046","ENSG00000265396","Intron",1
"28047","ENSG00000265407","3' UTR",1
"28048","ENSG00000265407","Distal Intergenic",5
"28049","ENSG00000265407","Intron",2
"28050","ENSG00000265407","Promoter (<=1kb)",1
"28051","ENSG00000265407","Promoter (2-3kb)",1
"28052","ENSG00000265418","Distal Intergenic",2
"28053","ENSG00000265418","Intron",2
"28054","ENSG00000265418","Promoter (1-2kb)",1
"28055","ENSG00000265418","Promoter (2-3kb)",1
"28056","ENSG00000265422","Intron",2
"28057","ENSG00000265432","Distal Intergenic",1
"28058","ENSG00000265432","Intron",2
"28059","ENSG00000265444","Distal Intergenic",7
"28060","ENSG00000265452","Intron",1
"28061","ENSG00000265465","Intron",4
"28062","ENSG00000265479","Distal Intergenic",15
"28063","ENSG00000265479","Intron",3
"28064","ENSG00000265480","Intron",1
"28065","ENSG00000265483","Promoter (2-3kb)",1
"28066","ENSG00000265485","Distal Intergenic",13
"28067","ENSG00000265485","Intron",1
"28068","ENSG00000265507","Intron",5
"28069","ENSG00000265510","Distal Intergenic",4
"28070","ENSG00000265510","Intron",8
"28071","ENSG00000265526","5' UTR",1
"28072","ENSG00000265526","Intron",1
"28073","ENSG00000265526","Promoter (<=1kb)",2
"28074","ENSG00000265527","Intron",6
"28075","ENSG00000265531","Distal Intergenic",3
"28076","ENSG00000265544","Intron",17
"28077","ENSG00000265544","Promoter (<=1kb)",1
"28078","ENSG00000265558","Exon",1
"28079","ENSG00000265558","Intron",2
"28080","ENSG00000265565","Distal Intergenic",9
"28081","ENSG00000265588","Distal Intergenic",2
"28082","ENSG00000265596","Distal Intergenic",1
"28083","ENSG00000265598","Distal Intergenic",3
"28084","ENSG00000265599","Distal Intergenic",7
"28085","ENSG00000265606","Promoter (<=1kb)",1
"28086","ENSG00000265635","Intron",3
"28087","ENSG00000265658","Exon",1
"28088","ENSG00000265682","Distal Intergenic",2
"28089","ENSG00000265682","Promoter (<=1kb)",1
"28090","ENSG00000265691","Distal Intergenic",1
"28091","ENSG00000265694","Intron",3
"28092","ENSG00000265763","Distal Intergenic",1
"28093","ENSG00000265763","Intron",2
"28094","ENSG00000265766","Distal Intergenic",6
"28095","ENSG00000265787","Distal Intergenic",1
"28096","ENSG00000265789","Distal Intergenic",2
"28097","ENSG00000265808","Promoter (1-2kb)",1
"28098","ENSG00000265808","Promoter (2-3kb)",1
"28099","ENSG00000265810","Downstream (2-3kb)",1
"28100","ENSG00000265818","Promoter (<=1kb)",1
"28101","ENSG00000265820","3' UTR",1
"28102","ENSG00000265820","Intron",4
"28103","ENSG00000265820","Promoter (1-2kb)",1
"28104","ENSG00000265822","Distal Intergenic",6
"28105","ENSG00000265822","Intron",1
"28106","ENSG00000265831","Intron",1
"28107","ENSG00000265841","Distal Intergenic",2
"28108","ENSG00000265847","3' UTR",1
"28109","ENSG00000265847","Intron",3
"28110","ENSG00000265859","Intron",5
"28111","ENSG00000265873","Distal Intergenic",6
"28112","ENSG00000265873","Promoter (<=1kb)",1
"28113","ENSG00000265874","3' UTR",1
"28114","ENSG00000265874","Promoter (<=1kb)",1
"28115","ENSG00000265874","Promoter (1-2kb)",1
"28116","ENSG00000265878","Intron",2
"28117","ENSG00000265879","Intron",4
"28118","ENSG00000265917","Distal Intergenic",1
"28119","ENSG00000265924","Distal Intergenic",1
"28120","ENSG00000265932","Distal Intergenic",1
"28121","ENSG00000265944","Distal Intergenic",1
"28122","ENSG00000265954","Promoter (<=1kb)",1
"28123","ENSG00000265965","Exon",1
"28124","ENSG00000265965","Intron",5
"28125","ENSG00000265972","Intron",1
"28126","ENSG00000265991","Downstream (1-2kb)",1
"28127","ENSG00000265991","Intron",3
"28128","ENSG00000266006","Promoter (1-2kb)",1
"28129","ENSG00000266012","Intron",1
"28130","ENSG00000266015","Distal Intergenic",4
"28131","ENSG00000266028","Distal Intergenic",7
"28132","ENSG00000266028","Intron",3
"28133","ENSG00000266028","Promoter (<=1kb)",1
"28134","ENSG00000266028","Promoter (2-3kb)",1
"28135","ENSG00000266043","Distal Intergenic",2
"28136","ENSG00000266052","Distal Intergenic",3
"28137","ENSG00000266072","3' UTR",1
"28138","ENSG00000266072","Promoter (1-2kb)",1
"28139","ENSG00000266074","Intron",2
"28140","ENSG00000266078","3' UTR",1
"28141","ENSG00000266078","Distal Intergenic",13
"28142","ENSG00000266079","Distal Intergenic",4
"28143","ENSG00000266079","Intron",4
"28144","ENSG00000266079","Promoter (<=1kb)",1
"28145","ENSG00000266094","Distal Intergenic",1
"28146","ENSG00000266094","Exon",1
"28147","ENSG00000266094","Intron",8
"28148","ENSG00000266097","Distal Intergenic",6
"28149","ENSG00000266099","Distal Intergenic",1
"28150","ENSG00000266099","Promoter (<=1kb)",1
"28151","ENSG00000266109","Distal Intergenic",1
"28152","ENSG00000266110","Distal Intergenic",3
"28153","ENSG00000266110","Intron",6
"28154","ENSG00000266110","Promoter (<=1kb)",1
"28155","ENSG00000266124","Promoter (2-3kb)",1
"28156","ENSG00000266140","Distal Intergenic",7
"28157","ENSG00000266140","Intron",16
"28158","ENSG00000266144","Intron",2
"28159","ENSG00000266146","Intron",3
"28160","ENSG00000266148","Promoter (1-2kb)",1
"28161","ENSG00000266149","Distal Intergenic",4
"28162","ENSG00000266149","Intron",4
"28163","ENSG00000266173","Exon",1
"28164","ENSG00000266180","Intron",17
"28165","ENSG00000266180","Promoter (1-2kb)",1
"28166","ENSG00000266189","3' UTR",1
"28167","ENSG00000266192","Intron",4
"28168","ENSG00000266211","Distal Intergenic",2
"28169","ENSG00000266235","Promoter (2-3kb)",1
"28170","ENSG00000266240","Distal Intergenic",2
"28171","ENSG00000266240","Intron",1
"28172","ENSG00000266243","Intron",7
"28173","ENSG00000266255","Distal Intergenic",5
"28174","ENSG00000266265","Distal Intergenic",3
"28175","ENSG00000266276","Intron",4
"28176","ENSG00000266276","Promoter (2-3kb)",1
"28177","ENSG00000266297","Distal Intergenic",3
"28178","ENSG00000266297","Intron",2
"28179","ENSG00000266297","Promoter (1-2kb)",1
"28180","ENSG00000266307","Distal Intergenic",17
"28181","ENSG00000266315","Distal Intergenic",3
"28182","ENSG00000266315","Intron",6
"28183","ENSG00000266315","Promoter (2-3kb)",1
"28184","ENSG00000266324","Promoter (<=1kb)",2
"28185","ENSG00000266324","Promoter (1-2kb)",1
"28186","ENSG00000266338","Distal Intergenic",4
"28187","ENSG00000266383","Intron",2
"28188","ENSG00000266392","Intron",2
"28189","ENSG00000266396","Promoter (1-2kb)",1
"28190","ENSG00000266405","Distal Intergenic",1
"28191","ENSG00000266405","Promoter (<=1kb)",1
"28192","ENSG00000266407","Promoter (1-2kb)",1
"28193","ENSG00000266415","Distal Intergenic",2
"28194","ENSG00000266415","Intron",1
"28195","ENSG00000266417","Distal Intergenic",4
"28196","ENSG00000266421","Intron",1
"28197","ENSG00000266426","Distal Intergenic",7
"28198","ENSG00000266431","Distal Intergenic",9
"28199","ENSG00000266454","Exon",2
"28200","ENSG00000266454","Intron",1
"28201","ENSG00000266472","Promoter (2-3kb)",1
"28202","ENSG00000266478","Distal Intergenic",8
"28203","ENSG00000266494","Distal Intergenic",2
"28204","ENSG00000266494","Exon",1
"28205","ENSG00000266502","Distal Intergenic",1
"28206","ENSG00000266508","Distal Intergenic",10
"28207","ENSG00000266514","Promoter (2-3kb)",1
"28208","ENSG00000266517","Distal Intergenic",2
"28209","ENSG00000266517","Intron",2
"28210","ENSG00000266518","Distal Intergenic",4
"28211","ENSG00000266524","Distal Intergenic",6
"28212","ENSG00000266530","Distal Intergenic",22
"28213","ENSG00000266533","Promoter (1-2kb)",2
"28214","ENSG00000266555","Intron",1
"28215","ENSG00000266583","Distal Intergenic",3
"28216","ENSG00000266594","Intron",3
"28217","ENSG00000266611","Promoter (1-2kb)",2
"28218","ENSG00000266617","Promoter (2-3kb)",1
"28219","ENSG00000266618","3' UTR",1
"28220","ENSG00000266619","Distal Intergenic",9
"28221","ENSG00000266619","Exon",1
"28222","ENSG00000266645","Distal Intergenic",1
"28223","ENSG00000266649","Intron",9
"28224","ENSG00000266655","Distal Intergenic",1
"28225","ENSG00000266665","Distal Intergenic",4
"28226","ENSG00000266668","Intron",1
"28227","ENSG00000266676","3' UTR",1
"28228","ENSG00000266676","Distal Intergenic",1
"28229","ENSG00000266676","Intron",2
"28230","ENSG00000266690","Intron",2
"28231","ENSG00000266690","Promoter (<=1kb)",1
"28232","ENSG00000266703","Distal Intergenic",3
"28233","ENSG00000266704","Exon",1
"28234","ENSG00000266704","Intron",2
"28235","ENSG00000266705","Intron",2
"28236","ENSG00000266709","Distal Intergenic",8
"28237","ENSG00000266714","Intron",1
"28238","ENSG00000266714","Promoter (1-2kb)",1
"28239","ENSG00000266714","Promoter (2-3kb)",1
"28240","ENSG00000266721","Distal Intergenic",1
"28241","ENSG00000266733","Distal Intergenic",2
"28242","ENSG00000266738","Distal Intergenic",12
"28243","ENSG00000266740","Distal Intergenic",3
"28244","ENSG00000266750","Intron",1
"28245","ENSG00000266750","Promoter (<=1kb)",1
"28246","ENSG00000266751","Intron",1
"28247","ENSG00000266756","Distal Intergenic",1
"28248","ENSG00000266761","Distal Intergenic",12
"28249","ENSG00000266761","Downstream (<1kb)",1
"28250","ENSG00000266761","Intron",10
"28251","ENSG00000266761","Promoter (1-2kb)",1
"28252","ENSG00000266776","5' UTR",1
"28253","ENSG00000266776","Intron",1
"28254","ENSG00000266776","Promoter (2-3kb)",1
"28255","ENSG00000266777","Intron",2
"28256","ENSG00000266782","Promoter (2-3kb)",1
"28257","ENSG00000266855","Intron",1
"28258","ENSG00000266887","Intron",1
"28259","ENSG00000266952","Distal Intergenic",20
"28260","ENSG00000266952","Intron",3
"28261","ENSG00000266964","Promoter (<=1kb)",1
"28262","ENSG00000266983","Intron",3
"28263","ENSG00000266983","Promoter (<=1kb)",1
"28264","ENSG00000267014","Distal Intergenic",6
"28265","ENSG00000267040","Exon",1
"28266","ENSG00000267040","Intron",1
"28267","ENSG00000267053","Distal Intergenic",2
"28268","ENSG00000267058","Downstream (<1kb)",1
"28269","ENSG00000267058","Intron",1
"28270","ENSG00000267104","Intron",2
"28271","ENSG00000267104","Promoter (<=1kb)",1
"28272","ENSG00000267107","Distal Intergenic",1
"28273","ENSG00000267107","Intron",4
"28274","ENSG00000267107","Promoter (2-3kb)",1
"28275","ENSG00000267128","Distal Intergenic",1
"28276","ENSG00000267169","Promoter (<=1kb)",1
"28277","ENSG00000267244","Exon",1
"28278","ENSG00000267244","Intron",1
"28279","ENSG00000267254","Exon",2
"28280","ENSG00000267254","Promoter (<=1kb)",1
"28281","ENSG00000267270","Distal Intergenic",1
"28282","ENSG00000267278","Promoter (<=1kb)",1
"28283","ENSG00000267296","Distal Intergenic",3
"28284","ENSG00000267296","Promoter (1-2kb)",1
"28285","ENSG00000267339","Distal Intergenic",8
"28286","ENSG00000267339","Exon",1
"28287","ENSG00000267339","Intron",3
"28288","ENSG00000267374","Distal Intergenic",18
"28289","ENSG00000267374","Exon",1
"28290","ENSG00000267374","Intron",7
"28291","ENSG00000267374","Promoter (2-3kb)",1
"28292","ENSG00000267432","Exon",4
"28293","ENSG00000267432","Intron",2
"28294","ENSG00000267465","Distal Intergenic",15
"28295","ENSG00000267470","Promoter (<=1kb)",1
"28296","ENSG00000267506","Distal Intergenic",19
"28297","ENSG00000267506","Exon",2
"28298","ENSG00000267506","Intron",2
"28299","ENSG00000267508","3' UTR",1
"28300","ENSG00000267508","Promoter (<=1kb)",1
"28301","ENSG00000267508","Promoter (1-2kb)",1
"28302","ENSG00000267519","Distal Intergenic",2
"28303","ENSG00000267519","Intron",1
"28304","ENSG00000267586","Intron",3
"28305","ENSG00000267640","5' UTR",1
"28306","ENSG00000267640","Intron",1
"28307","ENSG00000267645","Intron",5
"28308","ENSG00000267673","Promoter (2-3kb)",1
"28309","ENSG00000267680","Intron",2
"28310","ENSG00000267680","Promoter (1-2kb)",1
"28311","ENSG00000267697","Distal Intergenic",14
"28312","ENSG00000267697","Intron",2
"28313","ENSG00000267697","Promoter (<=1kb)",2
"28314","ENSG00000267712","Distal Intergenic",2
"28315","ENSG00000267712","Intron",1
"28316","ENSG00000267767","Distal Intergenic",3
"28317","ENSG00000267767","Intron",1
"28318","ENSG00000267795","Promoter (1-2kb)",1
"28319","ENSG00000267882","Intron",2
"28320","ENSG00000267909","Distal Intergenic",6
"28321","ENSG00000267959","Distal Intergenic",3
"28322","ENSG00000268043","5' UTR",1
"28323","ENSG00000268043","Intron",3
"28324","ENSG00000268043","Promoter (2-3kb)",2
"28325","ENSG00000268089","Distal Intergenic",3
"28326","ENSG00000268104","Distal Intergenic",1
"28327","ENSG00000268153","Distal Intergenic",3
"28328","ENSG00000268221","Intron",3
"28329","ENSG00000268223","Distal Intergenic",2
"28330","ENSG00000268257","Intron",1
"28331","ENSG00000268350","Distal Intergenic",1
"28332","ENSG00000268350","Intron",3
"28333","ENSG00000268350","Promoter (2-3kb)",2
"28334","ENSG00000268388","Exon",1
"28335","ENSG00000268388","Intron",2
"28336","ENSG00000268460","Downstream (2-3kb)",1
"28337","ENSG00000268460","Exon",1
"28338","ENSG00000268460","Intron",1
"28339","ENSG00000268460","Promoter (<=1kb)",2
"28340","ENSG00000268460","Promoter (1-2kb)",1
"28341","ENSG00000268471","Distal Intergenic",2
"28342","ENSG00000268532","Distal Intergenic",1
"28343","ENSG00000268629","Intron",11
"28344","ENSG00000268654","Distal Intergenic",6
"28345","ENSG00000268751","Distal Intergenic",7
"28346","ENSG00000268751","Promoter (1-2kb)",1
"28347","ENSG00000268864","3' UTR",1
"28348","ENSG00000268864","Distal Intergenic",2
"28349","ENSG00000268864","Promoter (2-3kb)",1
"28350","ENSG00000268869","Exon",1
"28351","ENSG00000268940","Distal Intergenic",2
"28352","ENSG00000268964","Distal Intergenic",2
"28353","ENSG00000268964","Promoter (2-3kb)",1
"28354","ENSG00000268975","Promoter (1-2kb)",1
"28355","ENSG00000269096","Distal Intergenic",1
"28356","ENSG00000269096","Promoter (2-3kb)",1
"28357","ENSG00000269113","Distal Intergenic",6
"28358","ENSG00000269190","Distal Intergenic",4
"28359","ENSG00000269190","Promoter (1-2kb)",1
"28360","ENSG00000269293","Promoter (<=1kb)",1
"28361","ENSG00000269313","Distal Intergenic",1
"28362","ENSG00000269335","Exon",1
"28363","ENSG00000269335","Intron",1
"28364","ENSG00000269386","Intron",2
