"","ENSEMBL","annotation","count"
"30022","ENSG00000181481","Promoter (1-2kb)",1
"30023","ENSG00000181513","Promoter (<=1kb)",1
"30024","ENSG00000181518","Promoter (1-2kb)",1
"30025","ENSG00000181541","Intron",1
"30026","ENSG00000181544","Intron",1
"30027","ENSG00000181544","Promoter (<=1kb)",1
"30028","ENSG00000181552","Distal Intergenic",2
"30029","ENSG00000181552","Promoter (<=1kb)",1
"30030","ENSG00000181555","Intron",1
"30031","ENSG00000181555","Promoter (<=1kb)",1
"30032","ENSG00000181577","Distal Intergenic",1
"30033","ENSG00000181577","Intron",1
"30034","ENSG00000181577","Promoter (<=1kb)",2
"30035","ENSG00000181577","Promoter (1-2kb)",1
"30036","ENSG00000181577","Promoter (2-3kb)",1
"30037","ENSG00000181585","Intron",1
"30038","ENSG00000181588","Promoter (<=1kb)",1
"30039","ENSG00000181609","Intron",1
"30040","ENSG00000181610","3' UTR",1
"30041","ENSG00000181610","Distal Intergenic",4
"30042","ENSG00000181610","Downstream (2-3kb)",1
"30043","ENSG00000181610","Exon",1
"30044","ENSG00000181610","Intron",7
"30045","ENSG00000181610","Promoter (<=1kb)",1
"30046","ENSG00000181616","Intron",3
"30047","ENSG00000181616","Promoter (2-3kb)",1
"30048","ENSG00000181619","Distal Intergenic",1
"30049","ENSG00000181619","Promoter (<=1kb)",1
"30050","ENSG00000181626","Distal Intergenic",3
"30051","ENSG00000181626","Promoter (<=1kb)",1
"30052","ENSG00000181631","Promoter (1-2kb)",1
"30053","ENSG00000181634","Distal Intergenic",2
"30054","ENSG00000181634","Promoter (<=1kb)",1
"30055","ENSG00000181638","Promoter (<=1kb)",1
"30056","ENSG00000181649","Distal Intergenic",1
"30057","ENSG00000181649","Promoter (<=1kb)",2
"30058","ENSG00000181652","3' UTR",1
"30059","ENSG00000181652","Exon",1
"30060","ENSG00000181656","3' UTR",1
"30061","ENSG00000181656","Distal Intergenic",6
"30062","ENSG00000181656","Intron",4
"30063","ENSG00000181656","Promoter (<=1kb)",2
"30064","ENSG00000181656","Promoter (1-2kb)",1
"30065","ENSG00000181666","Distal Intergenic",1
"30066","ENSG00000181666","Promoter (<=1kb)",2
"30067","ENSG00000181690","3' UTR",1
"30068","ENSG00000181690","Distal Intergenic",1
"30069","ENSG00000181690","Intron",4
"30070","ENSG00000181690","Promoter (<=1kb)",1
"30071","ENSG00000181704","Distal Intergenic",3
"30072","ENSG00000181704","Intron",3
"30073","ENSG00000181704","Promoter (<=1kb)",1
"30074","ENSG00000181722","5' UTR",2
"30075","ENSG00000181722","Distal Intergenic",6
"30076","ENSG00000181722","Intron",30
"30077","ENSG00000181722","Promoter (<=1kb)",2
"30078","ENSG00000181722","Promoter (1-2kb)",2
"30079","ENSG00000181744","Distal Intergenic",46
"30080","ENSG00000181744","Intron",1
"30081","ENSG00000181744","Promoter (<=1kb)",1
"30082","ENSG00000181744","Promoter (2-3kb)",1
"30083","ENSG00000181751","Distal Intergenic",11
"30084","ENSG00000181751","Intron",2
"30085","ENSG00000181751","Promoter (<=1kb)",1
"30086","ENSG00000181751","Promoter (1-2kb)",1
"30087","ENSG00000181751","Promoter (2-3kb)",2
"30088","ENSG00000181773","Exon",1
"30089","ENSG00000181773","Intron",1
"30090","ENSG00000181773","Promoter (<=1kb)",1
"30091","ENSG00000181773","Promoter (2-3kb)",1
"30092","ENSG00000181778","Distal Intergenic",7
"30093","ENSG00000181778","Intron",2
"30094","ENSG00000181785","Distal Intergenic",1
"30095","ENSG00000181786","Distal Intergenic",2
"30096","ENSG00000181788","Distal Intergenic",2
"30097","ENSG00000181788","Downstream (<1kb)",1
"30098","ENSG00000181788","Downstream (2-3kb)",1
"30099","ENSG00000181788","Promoter (<=1kb)",1
"30100","ENSG00000181788","Promoter (2-3kb)",2
"30101","ENSG00000181789","Distal Intergenic",2
"30102","ENSG00000181789","Promoter (<=1kb)",1
"30103","ENSG00000181790","Distal Intergenic",2
"30104","ENSG00000181790","Exon",1
"30105","ENSG00000181790","Intron",1
"30106","ENSG00000181798","Promoter (<=1kb)",1
"30107","ENSG00000181803","Distal Intergenic",4
"30108","ENSG00000181803","Exon",5
"30109","ENSG00000181804","Distal Intergenic",2
"30110","ENSG00000181804","Exon",1
"30111","ENSG00000181804","Intron",14
"30112","ENSG00000181804","Promoter (<=1kb)",1
"30113","ENSG00000181804","Promoter (1-2kb)",1
"30114","ENSG00000181804","Promoter (2-3kb)",1
"30115","ENSG00000181817","Intron",1
"30116","ENSG00000181817","Promoter (<=1kb)",1
"30117","ENSG00000181826","Distal Intergenic",4
"30118","ENSG00000181826","Intron",1
"30119","ENSG00000181826","Promoter (<=1kb)",1
"30120","ENSG00000181826","Promoter (2-3kb)",1
"30121","ENSG00000181827","Distal Intergenic",2
"30122","ENSG00000181827","Intron",3
"30123","ENSG00000181827","Promoter (<=1kb)",1
"30124","ENSG00000181827","Promoter (1-2kb)",1
"30125","ENSG00000181827","Promoter (2-3kb)",1
"30126","ENSG00000181830","Distal Intergenic",2
"30127","ENSG00000181830","Promoter (<=1kb)",1
"30128","ENSG00000181830","Promoter (2-3kb)",1
"30129","ENSG00000181847","Intron",1
"30130","ENSG00000181847","Promoter (1-2kb)",1
"30131","ENSG00000181852","Promoter (<=1kb)",1
"30132","ENSG00000181856","Promoter (<=1kb)",1
"30133","ENSG00000181867","Distal Intergenic",15
"30134","ENSG00000181873","Promoter (<=1kb)",2
"30135","ENSG00000181873","Promoter (2-3kb)",1
"30136","ENSG00000181894","Promoter (<=1kb)",2
"30137","ENSG00000181896","Promoter (<=1kb)",1
"30138","ENSG00000181896","Promoter (2-3kb)",1
"30139","ENSG00000181903","Distal Intergenic",3
"30140","ENSG00000181904","Promoter (<=1kb)",1
"30141","ENSG00000181908","Promoter (<=1kb)",2
"30142","ENSG00000181915","Distal Intergenic",7
"30143","ENSG00000181915","Promoter (<=1kb)",1
"30144","ENSG00000181929","Promoter (<=1kb)",1
"30145","ENSG00000181929","Promoter (1-2kb)",1
"30146","ENSG00000181938","Distal Intergenic",1
"30147","ENSG00000181938","Promoter (<=1kb)",1
"30148","ENSG00000181963","Distal Intergenic",1
"30149","ENSG00000181965","Distal Intergenic",1
"30150","ENSG00000181982","3' UTR",1
"30151","ENSG00000181982","Intron",2
"30152","ENSG00000181982","Promoter (<=1kb)",1
"30153","ENSG00000181991","Distal Intergenic",1
"30154","ENSG00000181991","Exon",2
"30155","ENSG00000181991","Intron",1
"30156","ENSG00000181995","Distal Intergenic",1
"30157","ENSG00000181995","Intron",1
"30158","ENSG00000181995","Promoter (2-3kb)",1
"30159","ENSG00000182004","Promoter (<=1kb)",1
"30160","ENSG00000182010","3' UTR",1
"30161","ENSG00000182010","Distal Intergenic",2
"30162","ENSG00000182010","Exon",1
"30163","ENSG00000182010","Intron",4
"30164","ENSG00000182010","Promoter (<=1kb)",1
"30165","ENSG00000182013","3' UTR",1
"30166","ENSG00000182021","Distal Intergenic",9
"30167","ENSG00000182022","Distal Intergenic",4
"30168","ENSG00000182022","Intron",3
"30169","ENSG00000182022","Promoter (<=1kb)",2
"30170","ENSG00000182040","Promoter (<=1kb)",1
"30171","ENSG00000182050","Distal Intergenic",7
"30172","ENSG00000182050","Intron",7
"30173","ENSG00000182053","Distal Intergenic",1
"30174","ENSG00000182054","Distal Intergenic",1
"30175","ENSG00000182054","Exon",1
"30176","ENSG00000182054","Intron",4
"30177","ENSG00000182054","Promoter (<=1kb)",1
"30178","ENSG00000182057","Distal Intergenic",3
"30179","ENSG00000182057","Promoter (<=1kb)",1
"30180","ENSG00000182077","Distal Intergenic",4
"30181","ENSG00000182087","Intron",1
"30182","ENSG00000182087","Promoter (<=1kb)",1
"30183","ENSG00000182087","Promoter (1-2kb)",1
"30184","ENSG00000182093","Distal Intergenic",2
"30185","ENSG00000182093","Promoter (<=1kb)",2
"30186","ENSG00000182093","Promoter (1-2kb)",1
"30187","ENSG00000182095","Distal Intergenic",3
"30188","ENSG00000182095","Intron",3
"30189","ENSG00000182095","Promoter (<=1kb)",1
"30190","ENSG00000182103","Distal Intergenic",18
"30191","ENSG00000182103","Intron",2
"30192","ENSG00000182103","Promoter (<=1kb)",1
"30193","ENSG00000182107","Intron",4
"30194","ENSG00000182108","Exon",2
"30195","ENSG00000182108","Intron",5
"30196","ENSG00000182108","Promoter (<=1kb)",2
"30197","ENSG00000182108","Promoter (1-2kb)",1
"30198","ENSG00000182108","Promoter (2-3kb)",1
"30199","ENSG00000182117","Promoter (<=1kb)",1
"30200","ENSG00000182118","Distal Intergenic",2
"30201","ENSG00000182118","Promoter (<=1kb)",1
"30202","ENSG00000182132","Intron",12
"30203","ENSG00000182134","Promoter (<=1kb)",1
"30204","ENSG00000182141","Promoter (<=1kb)",1
"30205","ENSG00000182149","Intron",2
"30206","ENSG00000182149","Promoter (<=1kb)",1
"30207","ENSG00000182149","Promoter (2-3kb)",1
"30208","ENSG00000182150","Distal Intergenic",1
"30209","ENSG00000182150","Intron",4
"30210","ENSG00000182150","Promoter (<=1kb)",1
"30211","ENSG00000182154","Promoter (<=1kb)",1
"30212","ENSG00000182156","3' UTR",1
"30213","ENSG00000182156","Distal Intergenic",1
"30214","ENSG00000182156","Promoter (1-2kb)",1
"30215","ENSG00000182156","Promoter (2-3kb)",1
"30216","ENSG00000182158","Exon",1
"30217","ENSG00000182158","Intron",12
"30218","ENSG00000182158","Promoter (<=1kb)",2
"30219","ENSG00000182158","Promoter (1-2kb)",2
"30220","ENSG00000182158","Promoter (2-3kb)",1
"30221","ENSG00000182165","Distal Intergenic",2
"30222","ENSG00000182165","Exon",1
"30223","ENSG00000182165","Promoter (<=1kb)",1
"30224","ENSG00000182168","Distal Intergenic",7
"30225","ENSG00000182168","Intron",10
"30226","ENSG00000182168","Promoter (<=1kb)",1
"30227","ENSG00000182168","Promoter (2-3kb)",1
"30228","ENSG00000182173","Promoter (<=1kb)",1
"30229","ENSG00000182173","Promoter (1-2kb)",1
"30230","ENSG00000182175","3' UTR",2
"30231","ENSG00000182175","Distal Intergenic",7
"30232","ENSG00000182175","Downstream (1-2kb)",1
"30233","ENSG00000182175","Exon",1
"30234","ENSG00000182175","Intron",6
"30235","ENSG00000182175","Promoter (<=1kb)",2
"30236","ENSG00000182177","Distal Intergenic",1
"30237","ENSG00000182177","Exon",1
"30238","ENSG00000182177","Intron",2
"30239","ENSG00000182179","Promoter (<=1kb)",1
"30240","ENSG00000182180","Promoter (<=1kb)",1
"30241","ENSG00000182183","Intron",1
"30242","ENSG00000182183","Promoter (<=1kb)",1
"30243","ENSG00000182185","Intron",16
"30244","ENSG00000182185","Promoter (<=1kb)",2
"30245","ENSG00000182196","Intron",1
"30246","ENSG00000182196","Promoter (<=1kb)",1
"30247","ENSG00000182197","3' UTR",1
"30248","ENSG00000182197","Distal Intergenic",3
"30249","ENSG00000182197","Intron",27
"30250","ENSG00000182197","Promoter (<=1kb)",1
"30251","ENSG00000182197","Promoter (1-2kb)",1
"30252","ENSG00000182199","Promoter (<=1kb)",1
"30253","ENSG00000182208","Intron",1
"30254","ENSG00000182218","Distal Intergenic",2
"30255","ENSG00000182220","Distal Intergenic",9
"30256","ENSG00000182220","Promoter (<=1kb)",1
"30257","ENSG00000182224","Promoter (<=1kb)",1
"30258","ENSG00000182247","Distal Intergenic",16
"30259","ENSG00000182247","Intron",7
"30260","ENSG00000182247","Promoter (<=1kb)",1
"30261","ENSG00000182253","3' UTR",1
"30262","ENSG00000182253","Distal Intergenic",6
"30263","ENSG00000182253","Exon",1
"30264","ENSG00000182253","Intron",5
"30265","ENSG00000182253","Promoter (<=1kb)",1
"30266","ENSG00000182253","Promoter (2-3kb)",1
"30267","ENSG00000182255","Distal Intergenic",21
"30268","ENSG00000182255","Promoter (1-2kb)",1
"30269","ENSG00000182257","Exon",1
"30270","ENSG00000182263","Distal Intergenic",23
"30271","ENSG00000182263","Exon",2
"30272","ENSG00000182263","Intron",4
"30273","ENSG00000182263","Promoter (<=1kb)",1
"30274","ENSG00000182271","Distal Intergenic",1
"30275","ENSG00000182271","Intron",1
"30276","ENSG00000182271","Promoter (1-2kb)",1
"30277","ENSG00000182272","Distal Intergenic",4
"30278","ENSG00000182287","Distal Intergenic",7
"30279","ENSG00000182287","Intron",1
"30280","ENSG00000182287","Promoter (<=1kb)",1
"30281","ENSG00000182307","Promoter (<=1kb)",1
"30282","ENSG00000182310","Promoter (<=1kb)",1
"30283","ENSG00000182318","Exon",1
"30284","ENSG00000182318","Promoter (<=1kb)",1
"30285","ENSG00000182325","Promoter (<=1kb)",1
"30286","ENSG00000182327","Promoter (<=1kb)",1
"30287","ENSG00000182329","Intron",2
"30288","ENSG00000182333","Intron",1
"30289","ENSG00000182346","Distal Intergenic",31
"30290","ENSG00000182348","Distal Intergenic",4
"30291","ENSG00000182348","Intron",1
"30292","ENSG00000182348","Promoter (<=1kb)",1
"30293","ENSG00000182359","Intron",2
"30294","ENSG00000182362","Promoter (<=1kb)",1
"30295","ENSG00000182372","3' UTR",1
"30296","ENSG00000182372","Distal Intergenic",4
"30297","ENSG00000182372","Intron",3
"30298","ENSG00000182372","Promoter (<=1kb)",1
"30299","ENSG00000182372","Promoter (2-3kb)",1
"30300","ENSG00000182379","3' UTR",1
"30301","ENSG00000182379","Promoter (<=1kb)",1
"30302","ENSG00000182379","Promoter (2-3kb)",1
"30303","ENSG00000182389","Intron",16
"30304","ENSG00000182389","Promoter (<=1kb)",1
"30305","ENSG00000182389","Promoter (1-2kb)",1
"30306","ENSG00000182389","Promoter (2-3kb)",1
"30307","ENSG00000182397","3' UTR",1
"30308","ENSG00000182397","Distal Intergenic",3
"30309","ENSG00000182397","Exon",1
"30310","ENSG00000182397","Promoter (<=1kb)",1
"30311","ENSG00000182400","Promoter (<=1kb)",1
"30312","ENSG00000182446","Intron",1
"30313","ENSG00000182446","Promoter (<=1kb)",1
"30314","ENSG00000182447","Distal Intergenic",32
"30315","ENSG00000182459","Distal Intergenic",2
"30316","ENSG00000182463","Distal Intergenic",1
"30317","ENSG00000182463","Intron",10
"30318","ENSG00000182463","Promoter (<=1kb)",2
"30319","ENSG00000182463","Promoter (2-3kb)",2
"30320","ENSG00000182472","Intron",1
"30321","ENSG00000182472","Promoter (<=1kb)",2
"30322","ENSG00000182472","Promoter (1-2kb)",1
"30323","ENSG00000182473","Distal Intergenic",1
"30324","ENSG00000182473","Promoter (<=1kb)",1
"30325","ENSG00000182481","Exon",1
"30326","ENSG00000182481","Promoter (<=1kb)",1
"30327","ENSG00000182489","Intron",1
"30328","ENSG00000182489","Promoter (<=1kb)",1
"30329","ENSG00000182489","Promoter (2-3kb)",1
"30330","ENSG00000182504","Promoter (<=1kb)",1
"30331","ENSG00000182504","Promoter (1-2kb)",1
"30332","ENSG00000182508","Distal Intergenic",2
"30333","ENSG00000182508","Intron",6
"30334","ENSG00000182508","Promoter (<=1kb)",3
"30335","ENSG00000182508","Promoter (2-3kb)",1
"30336","ENSG00000182511","Promoter (<=1kb)",2
"30337","ENSG00000182511","Promoter (1-2kb)",1
"30338","ENSG00000182512","Distal Intergenic",3
"30339","ENSG00000182512","Exon",1
"30340","ENSG00000182518","Promoter (<=1kb)",1
"30341","ENSG00000182518","Promoter (1-2kb)",1
"30342","ENSG00000182521","Distal Intergenic",4
"30343","ENSG00000182521","Intron",1
"30344","ENSG00000182521","Promoter (2-3kb)",1
"30345","ENSG00000182533","Intron",1
"30346","ENSG00000182534","Distal Intergenic",1
"30347","ENSG00000182534","Intron",1
"30348","ENSG00000182541","Intron",1
"30349","ENSG00000182541","Promoter (<=1kb)",2
"30350","ENSG00000182544","Distal Intergenic",1
"30351","ENSG00000182544","Promoter (<=1kb)",1
"30352","ENSG00000182545","Distal Intergenic",2
"30353","ENSG00000182551","Intron",2
"30354","ENSG00000182551","Promoter (<=1kb)",1
"30355","ENSG00000182552","Distal Intergenic",2
"30356","ENSG00000182552","Promoter (<=1kb)",1
"30357","ENSG00000182557","Distal Intergenic",2
"30358","ENSG00000182566","Distal Intergenic",2
"30359","ENSG00000182568","Distal Intergenic",16
"30360","ENSG00000182568","Intron",14
"30361","ENSG00000182568","Promoter (<=1kb)",1
"30362","ENSG00000182575","Distal Intergenic",3
"30363","ENSG00000182575","Promoter (<=1kb)",1
"30364","ENSG00000182578","Intron",4
"30365","ENSG00000182578","Promoter (<=1kb)",1
"30366","ENSG00000182580","Distal Intergenic",2
"30367","ENSG00000182580","Promoter (<=1kb)",1
"30368","ENSG00000182583","Distal Intergenic",1
"30369","ENSG00000182583","Promoter (<=1kb)",1
"30370","ENSG00000182584","Promoter (<=1kb)",1
"30371","ENSG00000182585","3' UTR",1
"30372","ENSG00000182585","Distal Intergenic",1
"30373","ENSG00000182585","Intron",2
"30374","ENSG00000182600","Downstream (1-2kb)",1
"30375","ENSG00000182601","Intron",3
"30376","ENSG00000182606","Distal Intergenic",8
"30377","ENSG00000182606","Exon",3
"30378","ENSG00000182606","Intron",7
"30379","ENSG00000182606","Promoter (<=1kb)",2
"30380","ENSG00000182606","Promoter (1-2kb)",1
"30381","ENSG00000182606","Promoter (2-3kb)",1
"30382","ENSG00000182613","Distal Intergenic",6
"30383","ENSG00000182613","Exon",2
"30384","ENSG00000182613","Promoter (<=1kb)",1
"30385","ENSG00000182613","Promoter (1-2kb)",1
"30386","ENSG00000182621","Distal Intergenic",4
"30387","ENSG00000182621","Exon",3
"30388","ENSG00000182621","Intron",38
"30389","ENSG00000182621","Promoter (<=1kb)",2
"30390","ENSG00000182628","Promoter (<=1kb)",1
"30391","ENSG00000182631","Distal Intergenic",2
"30392","ENSG00000182631","Promoter (<=1kb)",1
"30393","ENSG00000182631","Promoter (1-2kb)",1
"30394","ENSG00000182634","Distal Intergenic",3
"30395","ENSG00000182645","Distal Intergenic",2
"30396","ENSG00000182667","3' UTR",1
"30397","ENSG00000182667","Distal Intergenic",13
"30398","ENSG00000182667","Intron",43
"30399","ENSG00000182667","Promoter (<=1kb)",1
"30400","ENSG00000182670","Intron",1
"30401","ENSG00000182674","Distal Intergenic",1
"30402","ENSG00000182674","Intron",5
"30403","ENSG00000182674","Promoter (<=1kb)",1
"30404","ENSG00000182698","Distal Intergenic",1
"30405","ENSG00000182700","Distal Intergenic",3
"30406","ENSG00000182704","Distal Intergenic",2
"30407","ENSG00000182704","Promoter (<=1kb)",1
"30408","ENSG00000182712","3' UTR",1
"30409","ENSG00000182712","Distal Intergenic",1
"30410","ENSG00000182712","Promoter (<=1kb)",1
"30411","ENSG00000182718","Distal Intergenic",2
"30412","ENSG00000182718","Intron",3
"30413","ENSG00000182718","Promoter (<=1kb)",1
"30414","ENSG00000182732","Distal Intergenic",4
"30415","ENSG00000182732","Exon",1
"30416","ENSG00000182732","Intron",24
"30417","ENSG00000182732","Promoter (<=1kb)",2
"30418","ENSG00000182742","Promoter (<=1kb)",1
"30419","ENSG00000182747","Promoter (<=1kb)",1
"30420","ENSG00000182749","Distal Intergenic",1
"30421","ENSG00000182752","Distal Intergenic",2
"30422","ENSG00000182752","Intron",3
"30423","ENSG00000182752","Promoter (<=1kb)",1
"30424","ENSG00000182759","Distal Intergenic",2
"30425","ENSG00000182759","Intron",1
"30426","ENSG00000182759","Promoter (<=1kb)",1
"30427","ENSG00000182768","Intron",1
"30428","ENSG00000182768","Promoter (<=1kb)",1
"30429","ENSG00000182771","Distal Intergenic",6
"30430","ENSG00000182771","Intron",18
"30431","ENSG00000182771","Promoter (<=1kb)",3
"30432","ENSG00000182771","Promoter (1-2kb)",1
"30433","ENSG00000182771","Promoter (2-3kb)",1
"30434","ENSG00000182782","Intron",1
"30435","ENSG00000182791","Promoter (<=1kb)",1
"30436","ENSG00000182793","Intron",1
"30437","ENSG00000182795","Distal Intergenic",1
"30438","ENSG00000182798","Distal Intergenic",3
"30439","ENSG00000182809","Distal Intergenic",1
"30440","ENSG00000182809","Promoter (<=1kb)",1
"30441","ENSG00000182810","5' UTR",1
"30442","ENSG00000182810","Intron",1
"30443","ENSG00000182814","Distal Intergenic",8
"30444","ENSG00000182827","Distal Intergenic",3
"30445","ENSG00000182827","Exon",1
"30446","ENSG00000182827","Intron",2
"30447","ENSG00000182827","Promoter (<=1kb)",1
"30448","ENSG00000182831","Distal Intergenic",14
"30449","ENSG00000182831","Intron",1
"30450","ENSG00000182831","Promoter (<=1kb)",1
"30451","ENSG00000182836","Distal Intergenic",5
"30452","ENSG00000182836","Intron",5
"30453","ENSG00000182836","Promoter (<=1kb)",1
"30454","ENSG00000182841","Promoter (<=1kb)",1
"30455","ENSG00000182858","Promoter (<=1kb)",1
"30456","ENSG00000182866","Intron",1
"30457","ENSG00000182866","Promoter (<=1kb)",2
"30458","ENSG00000182866","Promoter (2-3kb)",1
"30459","ENSG00000182870","Distal Intergenic",1
"30460","ENSG00000182871","Distal Intergenic",2
"30461","ENSG00000182871","Intron",1
"30462","ENSG00000182871","Promoter (1-2kb)",1
"30463","ENSG00000182890","Distal Intergenic",18
"30464","ENSG00000182896","Promoter (<=1kb)",1
"30465","ENSG00000182901","Distal Intergenic",5
"30466","ENSG00000182901","Intron",11
"30467","ENSG00000182901","Promoter (<=1kb)",1
"30468","ENSG00000182902","Distal Intergenic",1
"30469","ENSG00000182903","Promoter (<=1kb)",2
"30470","ENSG00000182912","Intron",1
"30471","ENSG00000182916","Distal Intergenic",1
"30472","ENSG00000182919","Intron",1
"30473","ENSG00000182919","Promoter (1-2kb)",1
"30474","ENSG00000182923","Distal Intergenic",1
"30475","ENSG00000182923","Intron",1
"30476","ENSG00000182923","Promoter (<=1kb)",1
"30477","ENSG00000182934","Promoter (<=1kb)",1
"30478","ENSG00000182944","Promoter (<=1kb)",1
"30479","ENSG00000182944","Promoter (1-2kb)",1
"30480","ENSG00000182950","Promoter (<=1kb)",1
"30481","ENSG00000182952","Distal Intergenic",1
"30482","ENSG00000182952","Exon",3
"30483","ENSG00000182952","Promoter (<=1kb)",1
"30484","ENSG00000182957","Distal Intergenic",1
"30485","ENSG00000182957","Exon",1
"30486","ENSG00000182957","Intron",12
"30487","ENSG00000182957","Promoter (<=1kb)",3
"30488","ENSG00000182973","Promoter (<=1kb)",1
"30489","ENSG00000182979","Distal Intergenic",1
"30490","ENSG00000182979","Exon",1
"30491","ENSG00000182979","Intron",1
"30492","ENSG00000182979","Promoter (<=1kb)",1
"30493","ENSG00000182979","Promoter (2-3kb)",1
"30494","ENSG00000182985","Distal Intergenic",1
"30495","ENSG00000182985","Intron",9
"30496","ENSG00000182985","Promoter (1-2kb)",1
"30497","ENSG00000182985","Promoter (2-3kb)",1
"30498","ENSG00000182986","Promoter (<=1kb)",1
"30499","ENSG00000183010","Promoter (<=1kb)",1
"30500","ENSG00000183018","Intron",1
"30501","ENSG00000183018","Promoter (<=1kb)",3
"30502","ENSG00000183018","Promoter (1-2kb)",1
"30503","ENSG00000183020","Intron",1
"30504","ENSG00000183020","Promoter (<=1kb)",1
"30505","ENSG00000183023","Distal Intergenic",12
"30506","ENSG00000183023","Exon",1
"30507","ENSG00000183023","Intron",17
"30508","ENSG00000183023","Promoter (<=1kb)",1
"30509","ENSG00000183035","Distal Intergenic",2
"30510","ENSG00000183044","Distal Intergenic",1
"30511","ENSG00000183044","Intron",2
"30512","ENSG00000183044","Promoter (<=1kb)",1
"30513","ENSG00000183048","Distal Intergenic",1
"30514","ENSG00000183048","Intron",2
"30515","ENSG00000183048","Promoter (<=1kb)",2
"30516","ENSG00000183049","Distal Intergenic",2
"30517","ENSG00000183049","Intron",4
"30518","ENSG00000183049","Promoter (<=1kb)",1
"30519","ENSG00000183049","Promoter (1-2kb)",1
"30520","ENSG00000183060","Distal Intergenic",2
"30521","ENSG00000183060","Exon",2
"30522","ENSG00000183060","Intron",4
"30523","ENSG00000183060","Promoter (<=1kb)",1
"30524","ENSG00000183066","Intron",1
"30525","ENSG00000183066","Promoter (<=1kb)",1
"30526","ENSG00000183066","Promoter (2-3kb)",1
"30527","ENSG00000183077","Promoter (<=1kb)",1
"30528","ENSG00000183087","Promoter (<=1kb)",1
"30529","ENSG00000183090","Distal Intergenic",2
"30530","ENSG00000183090","Intron",1
"30531","ENSG00000183090","Promoter (<=1kb)",1
"30532","ENSG00000183091","Distal Intergenic",2
"30533","ENSG00000183091","Exon",1
"30534","ENSG00000183091","Intron",4
"30535","ENSG00000183091","Promoter (2-3kb)",1
"30536","ENSG00000183092","Distal Intergenic",1
"30537","ENSG00000183092","Intron",2
"30538","ENSG00000183092","Promoter (<=1kb)",1
"30539","ENSG00000183098","Intron",4
"30540","ENSG00000183111","Distal Intergenic",2
"30541","ENSG00000183111","Exon",1
"30542","ENSG00000183111","Intron",3
"30543","ENSG00000183111","Promoter (<=1kb)",1
"30544","ENSG00000183117","Distal Intergenic",2
"30545","ENSG00000183117","Intron",6
"30546","ENSG00000183117","Promoter (2-3kb)",1
"30547","ENSG00000183128","Distal Intergenic",1
"30548","ENSG00000183128","Downstream (<1kb)",1
"30549","ENSG00000183128","Promoter (2-3kb)",2
"30550","ENSG00000183137","Intron",1
"30551","ENSG00000183145","Promoter (2-3kb)",1
"30552","ENSG00000183150","Distal Intergenic",1
"30553","ENSG00000183150","Intron",3
"30554","ENSG00000183150","Promoter (<=1kb)",1
"30555","ENSG00000183150","Promoter (2-3kb)",1
"30556","ENSG00000183153","Intron",1
"30557","ENSG00000183153","Promoter (1-2kb)",1
"30558","ENSG00000183155","Promoter (<=1kb)",1
"30559","ENSG00000183161","Distal Intergenic",5
"30560","ENSG00000183161","Promoter (<=1kb)",1
"30561","ENSG00000183166","Distal Intergenic",3
"30562","ENSG00000183166","Intron",2
"30563","ENSG00000183166","Promoter (2-3kb)",1
"30564","ENSG00000183172","Promoter (<=1kb)",1
"30565","ENSG00000183185","Distal Intergenic",1
"30566","ENSG00000183185","Exon",1
"30567","ENSG00000183185","Intron",2
"30568","ENSG00000183196","5' UTR",1
"30569","ENSG00000183196","Intron",4
"30570","ENSG00000183196","Promoter (<=1kb)",1
"30571","ENSG00000183196","Promoter (2-3kb)",1
"30572","ENSG00000183207","Promoter (<=1kb)",1
"30573","ENSG00000183230","Distal Intergenic",3
"30574","ENSG00000183230","Exon",2
"30575","ENSG00000183230","Intron",12
"30576","ENSG00000183230","Promoter (<=1kb)",3
"30577","ENSG00000183230","Promoter (1-2kb)",1
"30578","ENSG00000183242","Distal Intergenic",1
"30579","ENSG00000183248","3' UTR",1
"30580","ENSG00000183248","Promoter (1-2kb)",1
"30581","ENSG00000183250","Promoter (<=1kb)",1
"30582","ENSG00000183251","Intron",1
"30583","ENSG00000183255","Distal Intergenic",2
"30584","ENSG00000183255","Intron",1
"30585","ENSG00000183255","Promoter (<=1kb)",1
"30586","ENSG00000183258","Promoter (<=1kb)",1
"30587","ENSG00000183260","Distal Intergenic",2
"30588","ENSG00000183273","Distal Intergenic",1
"30589","ENSG00000183273","Intron",7
"30590","ENSG00000183283","Promoter (<=1kb)",1
"30591","ENSG00000183287","Distal Intergenic",2
"30592","ENSG00000183287","Intron",6
"30593","ENSG00000183287","Promoter (<=1kb)",1
"30594","ENSG00000183287","Promoter (2-3kb)",1
"30595","ENSG00000183291","Distal Intergenic",1
"30596","ENSG00000183291","Intron",3
"30597","ENSG00000183291","Promoter (<=1kb)",1
"30598","ENSG00000183303","Distal Intergenic",2
"30599","ENSG00000183304","Distal Intergenic",5
"30600","ENSG00000183309","Promoter (<=1kb)",1
"30601","ENSG00000183313","Distal Intergenic",2
"30602","ENSG00000183323","Promoter (<=1kb)",1
"30603","ENSG00000183323","Promoter (1-2kb)",1
"30604","ENSG00000183337","Distal Intergenic",17
"30605","ENSG00000183337","Intron",8
"30606","ENSG00000183337","Promoter (<=1kb)",2
